"a) Open the file: 'application/modules/Socialengineaddon/Form/Admin/Lightbox.php'.";"a) Open the file: 'application/modules/Socialengineaddon/Form/Admin/Lightbox.php'."
"b) Go to the line around line number 47 starting with <b style=""font-weight:bold;"">$includeThirdPartyModules</b> .";"b) Go to the line around line number 47 starting with <b style=""font-weight:bold;"">$includeThirdPartyModules</b> ."
"c) Add an entry in this line, separated by comma (,), for the desired module / plugin, similar to the existing entry for Groups: <b style='font-weight:bold;'>'group' => 'Group'</b> .";"c) Add an entry in this line, separated by comma (,), for the desired module / plugin, similar to the existing entry for Groups: <b style='font-weight:bold;'>'group' => 'Group'</b> ."
"a) Open the file: 'application/modules/Socialengineaddon/Api/Core.php'.";"a) Open the file: 'application/modules/Socialengineaddon/Api/Core.php'."
"b) Go to the line around line number 118 having: <b style=""font-weight:bold;"">define(""SEA_EVENT_LIGHTBOX"", in_array(""event"", $showLightboxOptionDisplay));</b> .";"b) Go to the line around line number 118 having: <b style=""font-weight:bold;"">define(""SEA_EVENT_LIGHTBOX"", in_array(""event"", $showLightboxOptionDisplay));</b> ."
"c) Add a new entry below this line for the desired module / plugin, similar to the existing entry for Events: <b style=""font-weight:bold;"">define(""SEA_EVENT_LIGHTBOX"", in_array(""event"", $showLightboxOptionDisplay));</b> .";"c) Add a new entry below this line for the desired module / plugin, similar to the existing entry for Events: <b style=""font-weight:bold;"">define(""SEA_EVENT_LIGHTBOX"", in_array(""event"", $showLightboxOptionDisplay));</b> ."
"d) Go to the line around line number 121 having: <b style=""font-weight:bold;"">define(""SEA_EVENT_LIGHTBOX"", 0);</b> .";"d) Go to the line around line number 121 having: <b style=""font-weight:bold;"">define(""SEA_EVENT_LIGHTBOX"", 0);</b> ."
"e) Add a new entry below this line for the desired module / plugin, similar to the existing entry for Events: <b style=""font-weight:bold;"">define(""SEA_EVENT_LIGHTBOX"", 0);</b> .";"e) Add a new entry below this line for the desired module / plugin, similar to the existing entry for Events: <b style=""font-weight:bold;"">define(""SEA_EVENT_LIGHTBOX"", 0);</b> ."
"a) Open the file: 'application/modules/Socialengineaddon/Plugin/Core.php'.";"a) Open the file: 'application/modules/Socialengineaddon/Plugin/Core.php'."
"b) Go to the line around line number 65 having: <b style=""font-weight:bold;"">elseif (SITEALBUM_ENABLED && SEA_EVENT_LIGHTBOX && $module == ""event"") { $flag = 1; }</b> .";"b) Go to the line around line number 65 having: <b style=""font-weight:bold;"">elseif (SITEALBUM_ENABLED && SEA_EVENT_LIGHTBOX && $module == ""event"") { $flag = 1; }</b> ."
"c) Add a new entry below this line for the desired module / plugin, similar to the existing entry for Events: <b style=""font-weight:bold;"">elseif (SITEALBUM_ENABLED && SEA_EVENT_LIGHTBOX && $module == ""event"") { $flag = 1; }</b> .";"c) Add a new entry below this line for the desired module / plugin, similar to the existing entry for Events: <b style=""font-weight:bold;"">elseif (SITEALBUM_ENABLED && SEA_EVENT_LIGHTBOX && $module == ""event"") { $flag = 1; }</b> ."
"a) Open the file: 'application/modules/Socialengineaddon/Api/PhotoInLightbox.php'.";"a) Open the file: 'application/modules/Socialengineaddon/Api/PhotoInLightbox.php'."
"b) Go to the line around line number 185 containing: <b style=""font-weight:bold;"">$resourceType == ""event_photo""</b>.";"b) Go to the line around line number 185 containing: <b style=""font-weight:bold;"">$resourceType == ""event_photo""</b>."
"c) Add an entry in this line, separated by double-pipe (||), for the desired module / plugin, similar to the existing entry for Events: <b style=""font-weight:bold;"">|| $resourceType == ""event_photo""</b> .";"c) Add an entry in this line, separated by double-pipe (||), for the desired module / plugin, similar to the existing entry for Events: <b style=""font-weight:bold;"">|| $resourceType == ""event_photo""</b> ."
"a) Open the file: 'application/modules/Socialengineaddon/controllers/PhotoController.php'.";"a) Open the file: 'application/modules/Socialengineaddon/controllers/PhotoController.php'."
"b) Go to the line around line number 116 having: <b style=""font-weight:bold;"">case ""event"": .</b>";"b) Go to the line around line number 116 having: <b style=""font-weight:bold;"">case ""event"": .</b>"
"c) Copy the code from this line to around line number 137 having: <b style=""font-weight:bold;"">break; .</b>";"c) Copy the code from this line to around line number 137 having: <b style=""font-weight:bold;"">break; .</b>"
"d) Paste this code at around line number 138, i.e., after the line mentioned in the previous point, after modifying the code according to the desired module / plugin. I.e., add the code for the desired module / plugin, similar to the code for Events:<br /><b style=""font-weight:bold;"">case ""event""<br /><br />//CHECKING THE PRIVACY IF EVENT HAVE PRIVACY THEN PHOTOS WILL BE SHOWN IN THE LIGHTBOX<br />if (!$this->_helper->requireAuth()->setAuthParams($photo->getEvent(), null, ""view"")->isValid()) {<br />return;<br />}<br /><br />//GET TAG,UNTAG,EDIT,DELETE PRIVACY<br />$this->view->canTag = $this->view->canDelete = $this->view->canUntagGlobal = $this->view->canEdit = $photo->canEdit(Engine_Api::_()->user()->getViewer());<br /><br />//GET EDIT AND DELETE ROUTE FROM THE MANIFEST<br />$this->view->deleteRoute = $this->view->editRoute = $this->_module_name . ""_extended"";<br /><br />//GET DELETE ACTION<br />$this->view->deleteAction = ""delete"";<br /><br />//GET EDIT ACTION<br />$this->view->editAction = ""
edit"";<br /><br />//GET COMMENT<br />$this->view->canComment = 1;<br />break</b>;";"d) Paste this code at around line number 138, i.e., after the line mentioned in the previous point, after modifying the code according to the desired module / plugin. I.e., add the code for the desired module / plugin, similar to the code for Events:<br /><b style=""font-weight:bold;"">case ""event""<br /><br />//CHECKING THE PRIVACY IF EVENT HAVE PRIVACY THEN PHOTOS WILL BE SHOWN IN THE LIGHTBOX<br />if (!$this->_helper->requireAuth()->setAuthParams($photo->getEvent(), null, ""view"")->isValid()) {<br />return;<br />}<br /><br />//GET TAG,UNTAG,EDIT,DELETE PRIVACY<br />$this->view->canTag = $this->view->canDelete = $this->view->canUntagGlobal = $this->view->canEdit = $photo->canEdit(Engine_Api::_()->user()->getViewer());<br /><br />//GET EDIT AND DELETE ROUTE FROM THE MANIFEST<br />$this->view->deleteRoute = $this->view->editRoute = $this->_module_name . ""_extended"";<br /><br />//GET DELETE ACTION<br />$this->view- >deleteAction = ""delete"";<br /><br />//GET EDIT ACTION<br />$this->view->editAction = ""edit"";<br /><br />//GET COMMENT<br />$this->view->canComment = 1;<br />break</b>;"
"a) Open the file: 'application/modules/Socialengineaddon/externals/scripts/lightBox.js'.";"a) Open the file: 'application/modules/Socialengineaddon/externals/scripts/lightBox.js'."
"b) Go to the line around line number 37 having: <b style='font-weight:bold;'>if($$('.feed_attachment_event_photo')) { </b>.";"b) Go to the line around line number 37 having: <b style='font-weight:bold;'>if($$('.feed_attachment_event_photo')) { </b>."
"c) Copy the code of this line and the 8 lines following it, i.e., till around line number 45 having the closing curly bracket: } .";"c) Copy the code of this line and the 8 lines following it, i.e., till around line number 45 having the closing curly bracket: } ."
"d) Paste this code at around line number 46, i.e., after the line mentioned in the previous point, after modifying the code according to the desired module / plugin. I.e., add the code for the desired module / plugin, similar to the code for Events: <br /><b style='font-weight:bold;'>if($$('.feed_attachment_event_photo')) {<br />//DISPLAY ACTIVITY FEED IMAGES IN THE LIGHTBOX FOR THE EVENT <br />if($$('.feed_attachment_event_photo')) {<br />$$('.feed_attachment_event_photo').each(function(el){<br />el.getElement('.thumb_normal').removeEvents('click').addEvent('click', function(e) {<br />e.stop();<br />href = openLightboxforActivityFeed(el);<br />openSocialengineaddonLightBox(href);<br />});<br />});<br />}</b>;";"d) Paste this code at around line number 46, i.e., after the line mentioned in the previous point, after modifying the code according to the desired module / plugin. I.e., add the code for the desired module / plugin, similar to the code for Events: <br /><b style='font-weight:bold;'>if($$('.feed_ attachment_event_photo')) {<br />//DISPLAY ACTIVITY FEED IMAGES IN THE LIGHTBOX FOR THE EVENT <br />if($$('.feed_attachment_event_photo')) {<br />$$('.feed_attachment_event_photo').each(function(el){<br />el.getElement('.thumb_normal').removeEvents('click').addEvent('click', function(e) {<br />e.stop();<br />href = openLightboxforActivityFeed(el);<br />openSocialengineaddonLightBox(href);<br />});<br />});<br />}</b>;"
"Back to Advanced Lightbox Viewer Settings";"Back to Advanced Lightbox Viewer Settings"
"Target file could not be overwritten. You do not have write permission chmod -R 777 recursively to the directory ""/application/modules/Activity/"". Please give the recursively write permission to this directory and try again.";"Target file could not be overwritten. You do not have write permission chmod -R 777 recursively to the directory ""/application/modules/Activity/"". Please give the recursively write permission to this directory and try again."
"Friendship Direction";"Friendship Direction"
"Two-way Friendships";"Two-way Friendships"
"One-way Friendships";"One-way Friendships"
"Friendship Verification";"Friendship Verification"
"Verified Friendships";"Verified Friendships"
"Unverified Friendships";"Unverified Friendships"
"Friend Lists";"Friend Lists"
"Allow Blocking?";"Allow Blocking?"
"Search Privacy Options";"Arama Gizliliği Seçenekleri"
"Profile Commenting Options";"Profil Yorumları Seçenekleri"
"Allow status messages?";"Allow status messages?"
"Allow username changes?";"Allow username changes?"
"Allow messaging?";"Allow messaging?"
"Disable messaging";"Disable messaging"
"Use editor for messaging?";"Use editor for messaging?"
"Editor";"Editor"
"Plain Text";"Plain Text"
"Allow account deletion?";"Allow account deletion?"
"Enable Profile Address?";"Enable Profile Address?"
"Generate Random Passwords?";"Generate Random Passwords?"
"Verify Email Address?";"Verify Email Address?"
"Empty";"Boş"
"ADMIN_ACTIVITY_TYPE_COMMENT_VIDEO";"When a user (subject) comments on another user's (object) videos."
"ADMIN_ACTIVITY_TYPE_SHARE";"When a user (subject) shares content and activity feeds."
"ADMIN_ACTIVITY_TYPE_ALBUM_PHOTO_NEW";"When a user (subject) uploads a new photo to an album (object)."
"ADMIN_ACTIVITY_TYPE_COMMENT_ALBUM";"When a user (subject) comments on another user's (object) album."
"ADMIN_ACTIVITY_TYPE_COMMENT_ALBUM_PHOTO";"When a user (subject) comments on another user's (object) photos."
"ADMIN_ACTIVITY_TYPE_TAGGED";"When a user (subject) tags another user (object) in photos and other places."
"ADMIN_ACTIVITY_TYPE_FRIENDS";" When a user (subject) becomes friends with another user (object)."
"ADMIN_ACTIVITY_TYPE_FRIENDS_FOLLOW";"When a user (subject) follows another user (object)."
"ADMIN_ACTIVITY_TYPE_LOGIN";"When a user (subject) logs in."
"ADMIN_ACTIVITY_TYPE_LOGOUT";"When a user (subject) logs out."
"ADMIN_ACTIVITY_TYPE_PROFILE_PHOTO_UPDATE";"When a user (subject) updates their profile photo."
"ADMIN_ACTIVITY_TYPE_SIGNUP";"When a new user (subject) signs up."
"ADMIN_ACTIVITY_TYPE_NETWORK_JOIN";"When a user (subject) joins a network."
"Twitter Intragration";"Twitter Intragration"
"Member Signup Process";"Member Signup Process"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_ACCEPTED_DESCRIPTION";"This is the email that gets sent to a member when their follow request have been approved."
"_EMAIL_NOTIFY_FRIEND_FOLLOW_REQUEST_TITLE";"Follow Request"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_REQUEST_DESCRIPTION";"This is the email that gets sent to a member when they are requested to be followed by another member."
"_EMAIL_NOTIFY_FRIEND_REQUEST_TITLE";"Friend Request"
"_EMAIL_NOTIFY_FRIEND_REQUEST_DESCRIPTION";"This is the email that gets sent to a member when they are requested to be a friend by another member."
"_EMAIL_NOTIFY_POST_USER_TITLE";"Post on Profile"
"_EMAIL_NOTIFY_POST_USER_DESCRIPTION";"This email is sent to the member when someone has posted something on the member's profile."
"_EMAIL_NOTIFY_TAGGED_TITLE";"Taggeg"
"_EMAIL_NOTIFY_TAGGED_DESCRIPTION";"This email is sent to the member when someone tags them."
"_EMAIL_USER_ACCOUNT_APPROVED_TITLE";"Member Account Approved"
"_EMAIL_USER_ACCOUNT_APPROVED_DESCRIPTION";"This is the email that gets sent to a member when their account is approved by an admin."
"_EMAIL_NOTIFY_FRIEND_ACCEPTED_TITLE";"Friend Approved"
"_EMAIL_NOTIFY_FRIEND_ACCEPTED_DESCRIPTION";"This is the email that gets sent to a member when their friendship request have been approved."
"_EMAIL_NOTIFY_FRIEND_FOLLOW_TITLE";"Friend Follow"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_DESCRIPTION";"This is the email that gets sent to a member when another member starts following them."
"_EMAIL_NOTIFY_FRIEND_FOLLOW_ACCEPTED_TITLE";"Follow Approved"
"Arts";"Arts"
"Business";"Business"
"Conferences";"Conferences"
"Festivals";"Festivals"
"Food";"Food"
"Fundraisers";"Fundraisers"
"Galleries";"Galleries"
"Health";"Health"
"Just For Fun";"Just For Fun"
"Kids";"Kids"
"Learning";"Learning"
"Literary";"Literary"
"Movies";"Movies"
"Museums";"Museums"
"Neighborhood";"Neighborhood"
"Networking";"Networking"
"Nightlife";"Nightlife"
"On Campus";"On Campus"
"Organizations";"Organizations"
"Outdoors";"Outdoors"
"Pets";"Pets"
"Politics";"Politics"
"Sales";"Sales"
"Science";"Science"
"Spirituality";"Spirituality"
"Technology";"Technology"
"Theatre";"Theatre"
"There are currently no new content modules on your website that could be added for Custom Lists.";"There are currently no new content modules on your website that could be added for Custom Lists."
"For this module not difine any item in manifest file.";"For this module not difine any item in manifest file."
"This is the value of 'items' key in the manifest file of this plugin. To view this value for a desired module, go to the directory of this module, and open the file 'settings/manifest.php'. In this file, search for 'items', and view its value. [Ex in case of blog module: Open file 'application/modules/Blog/settings/manifest.php', and go to around line 62. You will see the 'items' key array with value 'blog'. Thus, the Database Table Item for blog module is: 'blog']";"This is the value of 'items' key in the manifest file of this plugin. To view this value for a desired module, go to the directory of this module, and open the file 'settings/manifest.php'. In this file, search for 'items', and view its value. [Ex in case of blog module: Open file 'application/modules/Blog/settings/manifest.php', and go to around line 62. You will see the 'items' key array with value 'blog'. Thus, the Database Table Item for blog module is: 'blog']"
"Specify which member levels will be shown this custom block. To show this block to all member levels, leave them all selected. Use CTRL-click to select or deselect multiple levels.";"Specify which member levels will be shown this custom block. To show this block to all member levels, leave them all selected. Use CTRL-click to select or deselect multiple levels."
"Specify which networks will be shown this custom block. To show this block to all networks, leave them all selected. Use CTRL-click to select or deselect multiple networks.";"Specify which networks will be shown this custom block. To show this block to all networks, leave them all selected. Use CTRL-click to select or deselect multiple networks."
"Third Party Services Settings";"Third Party Services Settings"
"Enter License key";"Enter License key"
"Site Feeds Tab Title";"Site Feeds Tab Title"
"Enter the title for the tab that displays site activity feeds in the Advanced Activity Feeds.";"Enter the title for the tab that displays site activity feeds in the Advanced Activity Feeds."
"Tab Types";"Tab Types"
"Icon Only";"Icon Only"
"Icon and Title";"Icon and Title"
"Title Only";"Title Only"
"You have not uploaded an image for site logo. Please upload an image.";"You have not uploaded an image for site logo. Please upload an image."
"Choose Small Site Icon";"Choose Small Site Icon"
"Site Icon Preview";"Site Icon Preview"
"Choose Welcome Tab Icon";"Choose Welcome Tab Icon"
"Welcome Tab Icon Preview";"Welcome Tab Icon Preview"
"Info Tooltips";"Info Tooltips"
"Auto-Loading Activity Feeds On-scroll";"Auto-Loading Activity Feeds On-scroll"
"Status Box Options";"Status Box Options"
"Update Frequency for Facebook and Twitter Feeds";"Update Frequency for Facebook and Twitter Feeds"
"Upload a small icon for the Welcome Tab %s. The ideal dimensions of this icon should be: 16 X 16 px. (Once you upload a new icon at the link mentioned, then refresh this page to see its preview below after selection.)";"Upload a small icon for the Welcome Tab %s. The ideal dimensions of this icon should be: 16 X 16 px. (Once you upload a new icon at the link mentioned, then refresh this page to see its preview below after selection.)"
"Notification Updates in Mini Navigation Menu";"Notification Updates in Mini Navigation Menu"
"You can now make the Notification Updates, that come in the header mini navigation menu, attractive like they are on Facebook. Below are the settings for this.";"You can now make the Notification Updates, that come in the header mini navigation menu, attractive like they are on Facebook. Below are the settings for this."
"Advanced Notification Updates";"Advanced Notification Updates"
"Do you want to enable attractive, advanced notification updates in the mini navigation menu of your website. (Enabling this will replace the existing notification updates with the advanced one.)";"Do you want to enable attractive, advanced notification updates in the mini navigation menu of your website. (Enabling this will replace the existing notification updates with the advanced one.)"
"Number of Notifications";"Number of Notifications"
"Custom Blocks";"Custom Blocks"
"Welcome Tab Display";"Welcome Tab Display"
"People You May Know";"People You May Know"
"People You May Know Limit";"People You May Know Limit"
"Profile Photo";"Profil Fotoğrafı"
"ID";"ID"
"Are you sure that you want to delete this Custom Block? It will not be recoverable after being deleted.";"Are you sure that you want to delete this Custom Block? It will not be recoverable after being deleted."
"Disable this Custom Block?";"Disable this Custom Block?"
"Are you sure that you want to disable this block from Custom Blocks? After being disabled this will not be shown in the Welcome Tab.";"Are you sure that you want to disable this block from Custom Blocks? After being disabled this will not be shown in the Welcome Tab."
"Disable";"Kapat"
"Enable this Custom Block?";"Enable this Custom Block?"
"Are you sure that you want to enable this block in Custom Blocks? After being enabled this will be shown in the Welcome Tab.";"Are you sure that you want to enable this block in Custom Blocks? After being enabled this will be shown in the Welcome Tab."
"Enable";"Aç"
"The Facebook Application details (App ID or App Secret) entered by you are incorrect. Please click <a href=""%s/admin/user/settings/facebook"" target= ""_blank"" >here</a> to enter them correctly.";"The Facebook Application details (App ID or App Secret) entered by you are incorrect. Please click <a href=""%s/admin/user/settings/facebook"" target= ""_blank"" >here</a> to enter them correctly."
"The Twitter Application details (App ID or App Secret) entered by you are incorrect. Please click <a href=""%s/admin/user/settings/twitter"" target= ""_blank"" >here</a> to enter them correctly.";"The Twitter Application details (App ID or App Secret) entered by you are incorrect. Please click <a href=""%s/admin/user/settings/twitter"" target= ""_blank"" >here</a> to enter them correctly."
"A change in the order has been detected. If you click OK, all unsaved changes will be lost. Click Cancel to stay on this page and save your changes.";"A change in the order has been detected. If you click OK, all unsaved changes will be lost. Click Cancel to stay on this page and save your changes."
"Are you sure you want to delete the selected Custom Block? They will not be recoverable after being deleted.";"Are you sure you want to delete the selected Custom Block? They will not be recoverable after being deleted."
"Custom Blocks for Welcome Tab";"Custom Blocks for Welcome Tab"
"Successfully create";"Successfully create"
"Custom Block.";"Custom Block."
"Back to Welcome Tab Settings";"Back to Welcome Tab Settings"
"Block Title";"Block Title "
"Limitation";"Limit"
"Status";"Durum"
"Signup Day: %s";"Üyelik Tarihi: %s";"Üyelik Tarihi: %s"
"Enable from Welcome Tab";"Enable from Welcome Tab"
"Disable from Welcome Tab";"Disable from Welcome Tab"
"edit";"düzenle"
"There are no custom block available.";"There are no custom block available."
"Proceed to enter License Key";"Proceed to enter License Key"
"Welcome Tab Settings";"Welcome Tab Settings"
"dismiss";"kapat"
"Back to Custom Blocks for Welcome Tab";"Back to Custom Blocks for Welcome Tab"
"Delete this Custom Block?";"Delete this Custom Block?"
"_EMAIL_NOTIFY_SITEPAGE_TAGGED_TITLE";"Page Tagged"
"_EMAIL_NOTIFY_SITEPAGE_TAGGED_DESCRIPTION";"This email is sent to the member when someone tags thier page."
"_EMAIL_NOTIFY_AAF_TAGGED_TITLE";"Item Tagged"
"_EMAIL_NOTIFY_AAF_TAGGED_DESCRIPTION";"This email is sent to the member when someone tags thier content."
"Message Settings";"Message Settings"
"Specify what messaging options will be available to members in this level.";"Specify what messaging options will be available to members in this level."
"If you don't want to allow private messaging, de-select all options below.";"If you don't want to allow private messaging, de-select all options below."
"Edit Level";"Edit Level"
"_EMAIL_NOTIFY_MESSAGE_NEW_TITLE";"Yeni Mesaj"
"_EMAIL_NOTIFY_MESSAGE_NEW_DESCRIPTION";"This is the email that gets sent to a member when they receive a new message."
"Payment";"Ödeme"
"ADMIN_SIGNUP_STEP_PAYMENT_PLUGIN_SIGNUP_SUBSCRIPTION";"Üyelik Paketini Seçin"
"Billing";"Tahsilat"
"Gateways";"Aracı Kuruluşlar"
"Plans";"Paketler"
"Transactions";"Ödemeler"
"%1$s %2$s";"%1$s %2$s"
"%1$s per %2$s %3$s";"%1$s her %2$s %3$s "
"{item:$subject} has sent you a {item:$object:message}.";"{item:$subject} size bir {item:$object:message} gönderdi. "
"day";"gün";"gün"
"week";"hafta";"hafta"
"month";"ay";"ay"
"year";"yıl";"yıl"
"daily";"günlük"
"weekly";"haftalık"
"One-time fee of %1$s";"Bir kereye mahsus %1$s"
"Manage Payment Gateways";"Manage Payment Gateways"
"PayPal";"PayPal"
"Payment Gateway: PayPal";"Ödeme Aracısı: PayPal"
"API Signature";"API Signature"
"API Certificate";"API Certificate"
"2Checkout";"2Checkout"
"Payment Gateway: 2Checkout";"Payment Gateway: 2Checkout"
"API Username";"API Username"
"API Password";"API Password"
"%s transaction found";"%s hareket bulundu";"%s hareket bulundu"
"%s gateway found";"%s aracı bulundu";"%s aracı bulundu"
"Gateway";"Aracı"
"Transaction ID";"Transaction ID"
"Parent Transaction ID";"Parent Transaction ID"
"Order ID";"Order ID"
"Deleted or Unknown Member";"Silinmiş ya da Bilinmeyen Üye"
"Unknown Gateway";"Biinmeyen Aracı"
"Refund";"İade"
"Refunded";"İade Edildi"
"Completed";"Tamamlandı"
"(%1$s)";"(%1$s)"
"%1$s for %2$s %3$s";" %2$s %3$s için %1$s"
"details";"detaylar"
"Member";"Üye"
"Amount";"Miktar"
"Transaction Details";"Hareket Detayları"
"Payment Gateway";"Ödeme Aracısı"
"Payment Type";"Ödeme Tipi"
"Payment State";"Ödeme Durumu"
"Payment Amount";"Ödeme Miktarı"
"Gateway Transaction ID";"Gateway Transaction ID"
"Gateway Order ID";"Gateway Order ID"
"Add Plan";"Paket Ekle"
"%s plan found";"%s paket bulundu";"%s paket bulundu"
"Signup";"Kayıt Ol"
"Day(s)";"Gün"
"Week(s)";"Hafta"
"Month(s)";"Ay"
"Year(s)";"Yıl"
"Forever";"Süresiz"
"Day";"Gün"
"Week";"Hafta"
"Month";"Ay"
"Year";"Yıl"
"The member will be placed into this level upon subscribing to this plan. If left empty, the default level at the time a subscription is chosen will be used.";"The member will be placed into this level upon subscribing to this plan. If left empty, the default level at the time a subscription is chosen will be used."
"The amount to charge the member. This will be charged once for one-time plans, and each billing cycle for recurring plans. Setting this to zero will make this a free plan.";"The amount to charge the member. This will be charged once for one-time plans, and each billing cycle for recurring plans. Setting this to zero will make this a free plan."
"One-time";"Tek Seferlik"
"Fully Supported";"Tamamen Desteklenir"
"Partially Supported";"Kısmi Desteklenir"
"How often should members in this plan be billed?";"How often should members in this plan be billed?"
"Billing Cycle";"Ödeme Vadesi"
"When should this plan expire? For one-time plans, the plan will expire after the period of time set here. For recurring plans, the user will be billed at the above billing cycle for the period of time specified here.";"When should this plan expire? For one-time plans, the plan will expire after the period of time set here. For recurring plans, the user will be billed at the above billing cycle for the period of time specified here."
"Billing Duration";"Billing Duration"
"Trial Duration";"Trial Duration"
"Please note that payment parameters (Price, Recurrence, Duration, Trial Duration) cannot be edited after creation. If you wish to change these, you will have to create a new plan and disable the current one.";"Please note that payment parameters (Price, Recurrence, Duration, Trial Duration) cannot be edited after creation. If you wish to change these, you will have to create a new plan and disable the current one."
"Can members choose this plan? Please note that disabling this plan will grandfather in existing plan members until they pick a new plan.";"Can members choose this plan? Please note that disabling this plan will grandfather in existing plan members until they pick a new plan."
"Can members choose this plan on signup?";"Can members choose this plan on signup?"
"Show on signup?";"Show on signup?"
"Create Plan";"Create Plan"
"Manage Subscriptions";"Üyelikleri Yönet"
"%s subscription found";"%s üyelik bulundu"
"Plan";"Paket"
"Missing Plan";"Paket Bulunamadı"
"Deleted Member";"Silinmiş Üye"
"Initial";"Anlık"
"Trial";"Dememe"
"Pending Payment";"Ödeme Beklemede"
"Cancelled";"Vazgeçildi"
"Expired";"Süresi Doldu"
"Overdue";"Vadesi Geçti"
"_EMAIL_PAYMENT_SUBSCRIPTION_ACTIVE_TITLE";"Üyelik Aktifleştirildi"
"_EMAIL_PAYMENT_SUBSCRIPTION_ACTIVE_DESCRIPTION";"This is the email that gets sent to a member when their subscription is activated."
"_EMAIL_PAYMENT_SUBSCRIPTION_CANCELLED_TITLE";"Subscription Cancelled"
"_EMAIL_PAYMENT_SUBSCRIPTION_CANCELLED_DESCRIPTION";"This is the email that gets sent to a member when their subscription is cancelled."
"_EMAIL_PAYMENT_SUBSCRIPTION_EXPIRED_TITLE";"Subscription Expired"
"_EMAIL_PAYMENT_SUBSCRIPTION_EXPIRED_DESCRIPTION";"This is the email that gets sent to a member when their subscription expires."
"_EMAIL_PAYMENT_SUBSCRIPTION_OVERDUE_TITLE";"Subscription Overdue"
"_EMAIL_PAYMENT_SUBSCRIPTION_OVERDUE_DESCRIPTION";"This is the email that gets sent to a member when their subscription is overdue."
"_EMAIL_PAYMENT_SUBSCRIPTION_PENDING_TITLE";"Subscription Pending"
"_EMAIL_PAYMENT_SUBSCRIPTION_PENDING_DESCRIPTION";"This is the email that gets sent to a member when their subscription is pending."
"_EMAIL_PAYMENT_SUBSCRIPTION_RECURRENCE_TITLE";"Subscription Payment Recurrence"
"_EMAIL_PAYMENT_SUBSCRIPTION_RECURRENCE_DESCRIPTION";"This is the email that gets sent to a member when they are billed for a recurring payment."
"_EMAIL_PAYMENT_SUBSCRIPTION_REFUNDED_TITLE";"Subscription Refunded"
"_EMAIL_PAYMENT_SUBSCRIPTION_REFUNDED_DESCRIPTION";"This is the email that gets sent to a member when their subscription is refunded."
"Confirm Subscription";"Üyelik Paketini Onayla"
"_EMAIL_SITEALBUM_SEND_EMAIL_DESCRIPTION";"This is the email that gets sent to friends when a user wants to send them a Photo."
"this is your current theme";"this is your current theme"
"- Javascript uses an Ajax call";"this is useful for servers where Socket or cURL do not work and Cron is not available. <br />"
"This is the last super admin account. Please reconsider before deleting this account.";"This is the last super admin account. Please reconsider before deleting this account."
"Whom the invite email is shown as being from (usually your website name)";"Whom the invite email is shown as being from (usually your website name)"
"Invite";"Davet Gönder"
"ADMIN_SIGNUP_STEP_USER_PLUGIN_SIGNUP_INVITE";"Arkadaşını Davet Et"
"Invite Friends";"Arkadaşını Davet Et"
"Invite Your Friends";"Arkadaşını Davet Et"
"_INVITE_FORM_DESCRIPTION";"Arkadaşlarını sosyal ağımıza davet edebilirsin!
En fazla 10 adete kadar arkadaşının e-posta adresini virgülle ayırarak ya da her satırda tek bir e-posta olacak şekilde yaz ve ""Davetleri Gönder"" tuşuna bas. Eğer arkadaşların üye olmayı kabul ederse aynı zamanda senden bir arkadaşlık daveti de alacaklar."
"Recipients";"Alıcılar"
"Custom Message";"Özel Mesaj"
"Comma-separated list, or one-email-per-line.";"Virgülle ayrılmış liste ya da her satırda tek bir e-posta adresi."
"You are being invited to join our social network.";"Seni sosyal ağımıza katılmaya davet ediyorum."
"Send a friend request if the user(s) join(s) the network";"Eğer arkadaşın ağa katılmayı kabul ederse arkadaşlık daveti gönderilsin"
"_SEAO_INVITES_STATISTICS_SENT";"Gönderildi"
"_SEAO_INVITES_STATISTICS_REFERRED";"Referans"
"_SEAO_INVITES_STATISTICS_ALL";"Gönderildi / Referans"
"Invites were not sent to these email addresses because they do not appear to be valid:";"Bu adreslere davet gönderilmedi çünkü doğru değiller:"
"Your invite request has been sent.";"Davet mesajın gönderildi."
"Your invite request has been cancelled.";"Davet mesajın gönderilmedi."
"Tag more friends";"Daha fazla arkadaşını etiketle"
"Missing captcha fields";"Resimdeki karakterleri yazmalısınız"
"Post New Video";"Yeni Video Paylaş"
"Videos using the tag";"Etikete sahip videolar"
"View All Videos";"Tüm Videoları Gör"
"Browse Videos";"Videoları İncele"
"My Videos";"Vidoların"
"ACTIVITY_TYPE_LIKE_VIDEO";"Birisi bir videomu beğendiğinde."
"ACTIVITY_TYPE_COMMENT_VIDEO";"Birisi bir videoma yorum yaptığında."
"ACTIVITY_TYPE_VIDEO_PROCESSED";"Bir video işlendiğinde."
"ACTIVITY_TYPE_VIDEO_PROCESSED_FAILED";"Bir video işlemesi başarısız olduğunda."
"ACTIVITY_TYPE_VIDEO_NEW";"Yeni bir video paylaşıldığında."
"Nobody has posted a video with that criteria.";"Bu kritere uyan hiç video paylaşılmamış."
"Nobody has created a video yet.";"Henüz hiç video yüklenmemiş."
"you already rated";"zaten oy verdin"
"please login to rate";"lütfen oy vermek için giriş yap"
